ID,Address,Business Type,Company Name,Local Authorities,Products Sold,Status
9556,"Meuse Lane, Kyleakin IV41 8PH",Confectionary / Tobacconist / Newsagents,Saucy Mary's Lodge,Highland,Tobacco Only,Inactive
9557,"207 Maryhill Road,  G20 7XJ",Confectionary / Tobacconist / Newsagents,Maryhill News Ltd,Glasgow City,Tobacco Only,Active
9558,"366, great western road G4 9HT",Convenience Store,savemore,Glasgow City,Tobacco Only,Active
9559,"767 Shettleston Road,  G32 7NN",Convenience Store,Saverite Stores,Glasgow City,Tobacco Only,Active
9560,"2 Hughfield Road,  KA5 6DJ",Convenience Store,Saverite Store,East Ayrshire,Tobacco Only,Active
9561,"767 Shettleston Road,  G32 7NN",Convenience Store,Khalid Haq,Glasgow City,Tobacco And Nicotine Vapour Products,Active
9562,"Savers Health & Beauty, 8 Britannia Way G81 2RZ",Other Retail,Savers Health and Beauty Limited,West Dunbartonshire,Nicotine Vapour Products Only,Active
9563,"65 High Street ,  FK1 1EJ",Other Retail,Savers Health and Beauty Limited,Falkirk,Nicotine Vapour Products Only,Active
9564,"Savers, Unit 12-13, The Wellgate DD1 2DB",Other Retail,Savers Health and Beauty Limited,Dundee City,Nicotine Vapour Products Only,Active
9565,"Savers, 131 George Street AB25 1HU",Other Retail,Savers Health and Beauty Limited,Aberdeen City,Nicotine Vapour Products Only,Active
9566,"16-18 Mitchel Way,  G83 0LW",Other Retail,Savers Health and Beauty Limited,West Dunbartonshire,Nicotine Vapour Products Only,Active
9567,"39-41 High Street,  DD10 8LR",Other Retail,Savers Health and Beauty Limited,Angus,Nicotine Vapour Products Only,Active
9568,"Savers, 42 High Street IV36 1PF",Other Retail,Savers Health and Beauty Limited,Moray,Nicotine Vapour Products Only,Active
9569,"4-6 York Arcade,  FK3 8BA",Other Retail,Savers Health and Beauty Limited,Falkirk,Nicotine Vapour Products Only,Active
9570,"Unit 1 Thistle Brewery,  FK10 1JY",Other Retail,Savers Health and Beauty Limited,Clackmannanshire,Nicotine Vapour Products Only,Active
9571,"Savers Health & Beauty Ltd, 25 Unicorn Way KY7 5NU",Other Retail,Savers Health and Beauty Limited,Fife,Nicotine Vapour Products Only,Active
9572,"Savers Health & Beauty Ltd, 157 Trongate G1 5HF",Other Retail,Savers Health and Beauty Limited,Glasgow City,Nicotine Vapour Products Only,Active
9573,"104 Sauchiehall Street,  G2 3DE",Other Retail,Savers Health and Beauty Limited,Glasgow City,Nicotine Vapour Products Only,Active
9574,"Savers, 91 High Street KY12 7DR",Other Retail,Savers Health and Beauty Limited,Fife,Nicotine Vapour Products Only,Active
9575,"Savers, 14-18 Graham Street ML6 6BU",Other Retail,Savers Health and Beauty Limited,North Lanarkshire,Nicotine Vapour Products Only,Active
9576,"Savers, 151 High Street KY1 1LR",Other Retail,Savers Health and Beauty Limited,Fife,Nicotine Vapour Products Only,Active
9577,"Unit 13 Newcross Shopping Centre, Lamb Street ML3 6AH",Other Retail,Savers Health and Beauty Limited,South Lanarkshire,Nicotine Vapour Products Only,Active
9578,"Savers, 22 Princes Mall, Town Centre, East Kilbride G74 1JU",Other Retail,Savers Health and Beauty Limited,South Lanarkshire,Nicotine Vapour Products Only,Active
9579,"Unit 1, 42 High Street ML11 7EX",Other Retail,Savers Health and Beauty Limited,South Lanarkshire,Nicotine Vapour Products Only,Active
9580,"159-161 High Street,  EH21 7DD",Other Retail,Savers Health and Beauty Limited,East Lothian,Nicotine Vapour Products Only,Active
9581,"Savers Health & Beauty Ltd, 38 Channel Street TD1 1BA",Other Retail,Savers Health and Beauty Limited,Scottish Borders,Nicotine Vapour Products Only,Active
9582,"Savers, 45 Main Street ML2 7AB",Other Retail,Savers Health and Beauty Limited,North Lanarkshire,Nicotine Vapour Products Only,Active
9583,"Savers plc, 4 Brandon Parade South ML1 1RB",Other Retail,Savers Health and Beauty Limited,North Lanarkshire,Nicotine Vapour Products Only,Active
9584,"Savers, 45 King Street KA1 1PT",Other Retail,Savers Health and Beauty Limited,East Ayrshire,Nicotine Vapour Products Only,Active
9585,"Savers, Unit 25, Forge Shopping Centre, 1221 Gallowgate G31 4EB",Other Retail,Savers Health and Beauty Limited,Glasgow City,Nicotine Vapour Products Only,Active
9586,"Unit 10 The Paisley Centre, 23 High Street PA1 2AQ",Other Retail,Savers Health and Beauty Limited,Renfrewshire,Nicotine Vapour Products Only,Active
9587,"Savers, 220-222 High Street KA7 1RQ",Other Retail,Savers Health and Beauty Limited,South Ayrshire,Nicotine Vapour Products Only,Active
9588,"Savers, 188 Main Street, Rutherglen G73 2HW",Other Retail,Savers Health and Beauty Limited,South Lanarkshire,Nicotine Vapour Products Only,Active
9589,"Unit 2, 63-71 Dalryple Street KA26 9BS",Other Retail,Savers Health and Beauty Limited,South Ayrshire,Nicotine Vapour Products Only,Active
9590,"Savers, 90 High Street DG12 6DW",Other Retail,Savers Health and Beauty Limited,Dumfries and Galloway,Nicotine Vapour Products Only,Active
9591,"Unit 3 Academy Street,  KA10 6AQ",Other Retail,Savers Health and Beauty Limited,South Ayrshire,Nicotine Vapour Products Only,Active
9592,"Superdrug Stores plc, 34 Glaisnock Street KA18 1BY",Other Retail,Savers Health and Beauty Limited,East Ayrshire,Nicotine Vapour Products Only,Active
9593,"Savers , Unit 2 99 Main Street KA9 1JS",Other Retail,Savers Health and Beauty Limited,South Ayrshire,Nicotine Vapour Products Only,Active
9594,"Savers , Unit 9 The Triangles Shopping Centre G64 2TR",Other Retail,Savers Health and Beauty Limited,East Dunbartonshire,Nicotine Vapour Products Only,Active
9595,"8 Church Place,  DG1 1BW",Other Retail,Savers Health and Beauty Limited,Dumfries and Galloway,Nicotine Vapour Products Only,Active
9596,"Unt 13 The Centre,  EH54 6HR",Other Retail,Savers Health and Beauty Limited,West Lothian,Nicotine Vapour Products Only,Active
9597,"59-61 Kinfauns Drive,  G15 7TG",Other Retail,Savers Health and Beauty Limited,Glasgow City,Nicotine Vapour Products Only,Active
9598,"Savers, 266 Great Western Road G4 9EJ",Other Retail,Savers Health and Beauty Limited,Glasgow City,Nicotine Vapour Products Only,Active
9599,"Unit 1B Treviot Walk,  G67 1NG",Other Retail,Savers Health and Beauty Limited,North Lanarkshire,Nicotine Vapour Products Only,Active
9600,"Superdrug Stores plc, 18 Hamilton Way PA15 1RH",Other Retail,Savers Health and Beauty Limited,Inverclyde,Nicotine Vapour Products Only,Active
9601,"Superdrug Stores plc, 90-92 High Street G82 1PQ",Other Retail,Savers Health and Beauty Limited,West Dunbartonshire,Nicotine Vapour Products Only,Active
9602,"54A Murray Place,  FK8 2BX",Other Retail,Savers Health and Beauty Limited,Stirling,Nicotine Vapour Products Only,Active
9603,"207 High Street,  PH1 5TQ",Other Retail,Savers Health and Beauty Limited,Perth and Kinross,Nicotine Vapour Products Only,Active
9604,"Savers plc, 37 East Church Street AB56 1ET",Other Retail,Savers Health and Beauty Limited,Moray,Nicotine Vapour Products Only,Active
9605,"67 - 77  Shandwick Place,  EH2 4SD",Other Retail,Savers Health and Beauty Limited,Edinburgh City,Nicotine Vapour Products Only,Active
9606,"Savers Health & Beauty Ltd, 118 Union Street G1 3QQ",Other Retail,Savers Health and Beauty Limited,Glasgow City,Nicotine Vapour Products Only,Active
9607,"160-162 Main Street , Barrhead G78 1SL",Other Retail,Savers Health and Beauty Limited,"East Renfrewshire, Glasgow City",Nicotine Vapour Products Only,Active
9608,"Savers, Unit 8-9, Govan Cross Shopping Centre, 795 Govan Road G51 3JW",Other Retail,Savers Health and Beauty Limited,Glasgow City,Nicotine Vapour Products Only,Active
9609,"26 High Street,  IV17 0PS",Other Retail,Savers Health and Beauty Limited,Highland,Nicotine Vapour Products Only,Active
9610,"146 Main Street, Cambuslang G72 7EL",Other Retail,Savers Health and Beauty Limited,South Lanarkshire,Nicotine Vapour Products Only,Active
9611,"118, Main Street, Coatbridge ML5 3BJ",Confectionary / Tobacconist / Newsagents,Saver's newagents,North Lanarkshire,Tobacco Only,Active
9612,"Savoy shopping centre, 140 Sauchihall street G2 3DH",Other Retail,Pandora box,Glasgow City,Nicotine Vapour Products Only,Active
9613,"Post Office, 118 Arklay Street DD3 7LL",Other Retail,SAYYS LTD t/a Arklay Street Post Office  ,Dundee City,Tobacco And Nicotine Vapour Products,Active
9614,"221 B Rannoch Road,  PH1 2DP",Other Retail,SBM & CO LTD,Perth and Kinross,Tobacco Only,Active
9615,"Port Arthur,  ZE1 0UN",Private Club,Scalloway Boating Club,Shetland Islands,Tobacco Only,Active
9616,"Main Street,  ZE1 0TR",Convenience Store,Scalloway Meat Company Ltd,Shetland Islands,Tobacco And Nicotine Vapour Products,Active
9617,"2-2A Main Street,  G65 0AQ",Public House,Dundas Heritable Ltd,North Lanarkshire,Tobacco Only,Active
9618,"SCHLOSS Roxburghe Hotel & Golf Course, Heiton by Kelso TD5 8JZ",Hotel,12-18 Scotland Limited,Scottish Borders,Tobacco Only,Active
9619,"21 Sciennes Road,  EH9 1NX",Confectionary / Tobacconist / Newsagents,Sciennes Newsagent,Edinburgh City,Tobacco Only,Inactive
9620,"60 Perth Road,  PH2 6JL",Convenience Store,The Co-operative Group Food Ltd,Perth and Kinross,Tobacco And Nicotine Vapour Products,Active
9621,"7 Perth Road,  PH2 6JJ",Confectionary / Tobacconist / Newsagents,Scone Sweetie Shop,Perth and Kinross,Tobacco Only,Inactive
9622,"0/1 10 heathcot place, drumchapel G15 8NZ",Mobile Trade,scooby doos ices,Glasgow City,Tobacco Only,Active
9623,"Scoop A Bargain Shop, 1137 Shettleston Road G32 7NB",Convenience Store,Nrs sons ,Glasgow City,Tobacco And Nicotine Vapour Products,Active
9624,"unit no 8, shandwick square G34 9DT",Other Retail,card and gift,Glasgow City,Nicotine Vapour Products Only,Active
9625,"Unit 2, MacGregor Court, Argyll Square PA34 5DJ",Convenience Store,Scotch Corner t/a Square Corner Convenience,Argyll and Bute,Tobacco Only,Active
9626,"50 Allanton Drive, Cardonald G52 2EU",Convenience Store,Dynamic Retail Ltd,Glasgow City,Tobacco And Nicotine Vapour Products,Active
9627,"745 Cumbernauld Road,  G33 2EP",Convenience Store,Dynamic Retail Ltd,Glasgow City,Tobacco And Nicotine Vapour Products,Active
9628,"5 Fleming Court, Denny FK6 5HB",Convenience Store,Dynamic Retail Ltd,Falkirk,Tobacco And Nicotine Vapour Products,Active
9629,"9 Dickson Way,  KA12 9EZ",Convenience Store,Dynamic Retail Ltd,North Ayrshire,Tobacco And Nicotine Vapour Products,Active
9630,"40 Caldon Road,  KA12 0RL",Convenience Store,Dynamic Retail Ltd,North Ayrshire,Tobacco And Nicotine Vapour Products,Active
9631,"1 Ochilview Square, Armadale EH48 3EP",Convenience Store,Dynamic Retail Ltd,West Lothian,Tobacco And Nicotine Vapour Products,Active
9632,"1598 Dumbarton Road, Scotstoun G14 9DB",Convenience Store,Dynamic Retail Ltd,Glasgow City,Tobacco And Nicotine Vapour Products,Active
9633,"Unit 1, Rankin Gate ML8 4AT",Convenience Store,Dynamic Retail Ltd,South Lanarkshire,Tobacco And Nicotine Vapour Products,Active
9634,"78 Glasgow Street,  DG2 9AQ",Convenience Store,Dynamic Retail Ltd,Dumfries and Galloway,Tobacco And Nicotine Vapour Products,Active
9635,"60 Norwood Avenue,  EH47 8HF",Convenience Store,Scotia Food Store,West Lothian,Tobacco Only,Active
9636,"premier express, woodmill road KY11 4AF",Convenience Store,scotmart retail ltd,Fife,Tobacco And Nicotine Vapour Products,Active
9637,"49 North Deeside Road, Bieldside AB15 9DB",Convenience Store,Scottish Midland Co-operative Society Limited,Aberdeen City,Tobacco And Nicotine Vapour Products,Active
9638,"131-133 Crown Street,  AB11 6HP",Convenience Store,Scottish Midland Co-operative Society Limited,Aberdeen City,Tobacco And Nicotine Vapour Products,Active
9639,"8-10 Sclattie Park, Bucksburn AB21 9QR",Convenience Store,Scottish Midland Co-operative Society Limited,Aberdeen City,Tobacco And Nicotine Vapour Products,Active
9640,"Unit 1a Jesmond Drive, Bridge Of Don AB22 8UR",Convenience Store,Scottish Midland Co-operative Society Limited,Aberdeen City,Tobacco And Nicotine Vapour Products,Active
9641,"153 Duff Street,  AB44 1PS",Convenience Store,Scottish Midland Co-operative Society Limited,Aberdeenshire,Tobacco And Nicotine Vapour Products,Active
9642,"4 Lusylaw Road,  AB45 1EW",Convenience Store,Scottish Midland Co-operative Society Limited,Aberdeenshire,Tobacco And Nicotine Vapour Products,Active
9643,"78 College Bounds,  AB43 9QS",Convenience Store,Scottish Midland Co-operative Society Limited,Aberdeenshire,Tobacco And Nicotine Vapour Products,Active
9644,"56-62 King Street,  DD10 0RA",Supermarket and Other Retail Outlets,Scottish Midland Co-operative Society Limited,Aberdeenshire,Tobacco And Nicotine Vapour Products,Active
9645,"106 High Street,  AB30 1BJ",Supermarket and Other Retail Outlets,Scottish Midland Co-operative Society Limited,Aberdeenshire,Tobacco And Nicotine Vapour Products,Active
9646,"62 Newmanwells Avenue,  DD10 9DD",Convenience Store,Scottish Midland Co-operative Society Limited,Angus,Tobacco And Nicotine Vapour Products,Active
9647,"175 Montrose Street,  DD9 7DY",Convenience Store,Scottish Midland Co-operative Society Limited,Angus,Tobacco And Nicotine Vapour Products,Active
9648,"69-75 High Street,  DD10 8QZ",Convenience Store,Scottish Midland Co-operative Society Limited,Angus,Tobacco And Nicotine Vapour Products,Active
9649,"55 Alloa Road,  FK10 2TR",Convenience Store,Scottish Midland Co-operative Society Limited,Clackmannanshire,Tobacco And Nicotine Vapour Products,Active
9650,"Main Street East,  FK11 7BL",Convenience Store,Scottish Midland Co-operative Society Limited,Clackmannanshire,Tobacco And Nicotine Vapour Products,Active
9651,"129 King Street,  DG7 1LX",Convenience Store,Scottish Midland Co-operative Society Limited,Dumfries and Galloway,Tobacco And Nicotine Vapour Products,Active
9652,"202/204 Lochside Road,  DG2 0EB",Convenience Store,Scottish Midland Co-operative Society Limited,Dumfries and Galloway,Tobacco And Nicotine Vapour Products,Active
9653,"204-208 Clepington Road,  DD3 8BG",Convenience Store,Scottish Midland Co-operative Society Limited,Dundee City,Tobacco And Nicotine Vapour Products,Active
9654,"81 Fintry Road,  DD4 9JB",Convenience Store,Scottish Midland Co-operative Society Limited,Dundee City,Tobacco And Nicotine Vapour Products,Active
9655,"73 Whatriggs Road, Belfield KA1 3RB",Convenience Store,Scottish Midland Co-operative Society Limited,East Ayrshire,Tobacco And Nicotine Vapour Products,Active
9656,"26 Dean Street,  KA3 1EA",Convenience Store,Scottish Midland Co-operative Society Limited,East Ayrshire,Tobacco And Nicotine Vapour Products,Active
9657,"55 MacPhail Drive,  KA3 7ET",Convenience Store,Scottish Midland Co-operative Society Limited,East Ayrshire,Tobacco And Nicotine Vapour Products,Active
9658,"69 Glaisnock Street,  KA18 1BX",Convenience Store,Scottish Midland Co-operative Society Limited,East Ayrshire,Tobacco And Nicotine Vapour Products,Active
9659,"57 Afton Bridgend,  KA18 4BA",Convenience Store,Scottish Midland Co-operative Society Limited,East Ayrshire,Tobacco And Nicotine Vapour Products,Active
9660,"1 South Mains Road, Milngavie G62 6DB",Convenience Store,Scottish Midland Co-operative Society Limited,East Dunbartonshire,Tobacco And Nicotine Vapour Products,Active
9661,"2-6 Ledi Drive, Bearsden G61 4JJ",Convenience Store,Scottish Midland Co-operative Society Limited,East Dunbartonshire,Tobacco And Nicotine Vapour Products,Active
9662,"77 Hillhead Road,  G66 2HY",Convenience Store,Scottish Midland Co-operative Society Limited,East Dunbartonshire,Tobacco And Nicotine Vapour Products,Active
9663,"81 Merkland Drive,  G66 3SJ",Convenience Store,Scottish Midland Co-operative Society Limited,East Dunbartonshire,Tobacco And Nicotine Vapour Products,Active
9664,"4 Antermony Road,  G66 8DB",Convenience Store,Scottish Midland Co-operative Society Limited,East Dunbartonshire,Tobacco And Nicotine Vapour Products,Active
9665,"27 Main Street,  G64 4EX",Convenience Store,Scottish Midland Co-operative Society Limited,East Dunbartonshire,Tobacco And Nicotine Vapour Products,Active
9666,"120 Auchinairn Road,  G64 1NQ",Convenience Store,Scottish Midland Co-operative Society Limited,East Dunbartonshire,Tobacco And Nicotine Vapour Products,Active
9667,"151/153 Spey Road,  G61 1LF",Convenience Store,Scottish Midland Co-operative Society Limited,East Dunbartonshire,Tobacco And Nicotine Vapour Products,Active
9668,"Hawthorn Road,  EH32 9QW",Convenience Store,Scottish Midland Co-operative Society Limited,East Lothian,Tobacco And Nicotine Vapour Products,Active
9669,"40A Redburn Road,  EH32 9NG",Convenience Store,Scottish Midland Co-operative Society Limited,East Lothian,Tobacco And Nicotine Vapour Products,Active
9670,"180-184 High Street,  EH32 9AZ",Supermarket and Other Retail Outlets,Scottish Midland Co-operative Society Limited,East Lothian,Tobacco And Nicotine Vapour Products,Active
9671,"3 Cheapside Street,  G76 0JZ",Convenience Store,Scottish Midland Co-operative Society Limited,East Renfrewshire,Tobacco And Nicotine Vapour Products,Active
9672,"36 Mearns Road,  G76 7EU",Convenience Store,Scottish Midland Co-operative Society Limited,East Renfrewshire,Tobacco And Nicotine Vapour Products,Active
9673,"60 Aurs Drive,  G78 2LW",Convenience Store,Scottish Midland Co-operative Society Limited,East Renfrewshire,Tobacco And Nicotine Vapour Products,Active
9674,"5-19 Leven Street,  EH3 9LH",Supermarket and Other Retail Outlets,Scottish Midland Co-operative Society Limited,Edinburgh City,Tobacco And Nicotine Vapour Products,Active
9675,"34 Warrender Park Road,  EH9 1HH",Convenience Store,Scottish Midland Co-operative Society Limited,Edinburgh City,Tobacco And Nicotine Vapour Products,Active
9676,"126 Marchmont Road,  EH9 1AQ",Convenience Store,Scottish Midland Co-operative Society Limited,Edinburgh City,Tobacco And Nicotine Vapour Products,Active
9677,"116 Polwarth Gardens,  EH11 1LH",Convenience Store,Scottish Midland Co-operative Society Limited,Edinburgh City,Tobacco And Nicotine Vapour Products,Active
9678,"36-38 Raeburn Place,  EH4 1HN",Supermarket and Other Retail Outlets,Scottish Midland Co-operative Society Limited,Edinburgh City,Tobacco And Nicotine Vapour Products,Active
9679,"9 Scotstoun Grove,  EH30 9PH",Convenience Store,Scottish Midland Co-operative Society Limited,Edinburgh City,Tobacco And Nicotine Vapour Products,Active
9680,"56-60 Hamilton Place,  EH3 5AZ",Supermarket and Other Retail Outlets,Scottish Midland Co-operative Society Limited,Edinburgh City,Tobacco And Nicotine Vapour Products,Active
9681,"370 Leith Walk,  EH7 4PE",Supermarket and Other Retail Outlets,Scottish Midland Co-operative Society Limited,Edinburgh City,Tobacco And Nicotine Vapour Products,Active
9682,"207 Leith Walk,  EH6 8NX",Convenience Store,Scottish Midland Co-operative Society Limited,Edinburgh City,Tobacco And Nicotine Vapour Products,Active
9683,"112-120 Easter Road,  EH7 5RH",Supermarket and Other Retail Outlets,Scottish Midland Co-operative Society Limited,Edinburgh City,Tobacco And Nicotine Vapour Products,Active
9684,"140-144 Saughtonhall Drive,  EH12 5TT",Convenience Store,Scottish Midland Co-operative Society Limited,Edinburgh City,Tobacco And Nicotine Vapour Products,Active
9685,"283-289 Calder Road,  EH11 4RH",Supermarket and Other Retail Outlets,Scottish Midland Co-operative Society Limited,Edinburgh City,Tobacco And Nicotine Vapour Products,Active
9686,"25 Morvenside Close, Westburn EH14 2SH",Convenience Store,Scottish Midland Co-operative Society Limited,Edinburgh City,Tobacco And Nicotine Vapour Products,Active
